f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.7419354838709677,0.8335416406315084,0.8427083333333334,0.9683779761904763,0.0413761248852158,0.0384848484848485,OSULeaf,2,5,5.0,33,133,none,0.647,1,427,1.5999999999999999,32,2.0,rf,,,,,,
0.651685393258427,0.8862373647430279,0.8864583333333333,0.9664434523809524,0.0820544536271809,0.1281542699724518,OSULeaf,2,5,5.0,33,133,SMOTE-raw,0.647,1,427,1.5999999999999999,32,2.0,rf,1.3001619407508853,0.10611147239799912,0.9486404471501647,,,
0.7777777777777778,0.9082951062292475,0.9089285714285714,0.9804315476190477,0.04305174471992654,0.040922865013774096,OSULeaf,2,5,5.0,33,133,guide=gpf | walk=aligned,0.647,1,427,1.5999999999999999,32,2.0,rf,2.7316279774775145,0.24606469487072624,1.0402737061297238,0.16625,9.8,0.0
0.7631578947368421,0.9173428242172372,0.9174107142857143,0.9755952380952381,0.05388769513314969,0.08201101928374654,OSULeaf,2,5,5.0,33,133,guide=sig | walk=aligned,0.647,1,427,1.5999999999999999,32,2.0,rf,3.7704451341579555,0.26844676015801205,1.7142003478834704,0.15985576923076922,11.9,0.0
0.7719298245614035,0.8232123489286173,0.8366071428571429,0.9640625,0.042309550045913684,0.03487603305785124,OSULeaf,2,10,9.8,17,149,none,0.647,1,427,1.7999999999999998,32,2.0,rf,,,,,,
0.7945205479452054,0.9243723739458496,0.9245535714285714,0.9821428571428572,0.06345123966942148,0.125068870523416,OSULeaf,2,10,9.8,17,149,SMOTE-raw,0.647,1,427,1.7999999999999998,32,2.0,rf,2.5877105454884752,0.1885628173647338,0.7741553196576505,,,
0.7878787878787878,0.8840518192094958,0.887202380952381,0.9805803571428572,0.036432552800734624,0.02356749311294766,OSULeaf,2,10,9.8,17,149,guide=gpf | walk=aligned,0.647,1,427,1.7999999999999998,32,2.0,rf,4.808002390346889,0.34644906286357546,1.1560878581657548,0.1502016129032258,12.8,0.0
0.8571428571428571,0.9097684163723048,0.9123511904761905,0.9811755952380954,0.04077819100091828,0.09050964187327827,OSULeaf,2,10,9.8,17,149,guide=sig | walk=aligned,0.647,1,427,1.7999999999999998,32,2.0,rf,4.262306038908001,0.2850311502437981,1.5019293330252184,0.04901315789473684,42.4,0.0
0.68,0.7271315136171984,0.7632440476190476,0.9728422619047619,0.050391873278236916,0.05009641873278237,OSULeaf,2,20,20.8,8,158,none,0.647,1,427,1.5999999999999999,32,2.0,rf,,,,,,
0.6896551724137931,0.7791937224739796,0.7982142857142858,0.9639880952380953,0.05888585858585859,0.07333333333333333,OSULeaf,2,20,20.8,8,158,SMOTE-raw,0.647,1,427,1.5999999999999999,32,2.0,rf,2.2564622373239143,0.1610629431421704,0.7756741101278519,,,
0.7307692307692307,0.7687149140270527,0.7944940476190476,0.9735863095238095,0.049727456382001836,0.05049586776859504,OSULeaf,2,20,20.8,8,158,guide=gpf | walk=aligned,0.647,1,427,1.5999999999999999,32,2.0,rf,8.819618829342524,0.42583431520739157,1.5741335759255979,0.04888613861386139,39.9,0.0
0.6530612244897959,0.7054211845550484,0.7476190476190476,0.9642113095238095,0.05064146005509642,0.04825068870523417,OSULeaf,2,20,20.8,8,158,guide=sig | walk=aligned,0.647,1,427,1.5999999999999999,32,2.0,rf,6.811845122020477,0.49031498090709463,0.6753919668590492,0.04888613861386139,45.2,0.0
0.5242718446601942,0.5960395606792697,0.6776315789473684,0.9075391180654339,0.22091622222222224,0.2615777777777778,GunPoint,0,5,5.2,5,21,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.7008547008547008,0.7344887229975191,0.7697368421052632,0.9710170697012802,0.14391570370370368,0.1964888888888889,GunPoint,0,5,5.2,5,21,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,2.237064473385235,0.23532464840711687,0.5439919532328397,,,
0.6782608695652174,0.7163503994113789,0.756578947368421,0.9668385490753912,0.1431146666666667,0.18751111111111107,GunPoint,0,5,5.2,5,21,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,3.066427525411365,0.3121707743125003,1.0439487802843315,0.65625,0.1,0.0
0.6896551724137931,0.7254762501100116,0.763157894736842,0.9744843527738264,0.13465459259259258,0.19575555555555554,GunPoint,0,5,5.2,5,21,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,5.404264306919147,0.3723531804515222,2.4484426350609887,0.328125,0.2,0.0
