f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9988425925925928,0.005958111111111111,0.01823333333333333,ArticularyWordRecognition,1,5,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.3340266632379176,0.1686954282898151,1.3871439393532934,0.8784722222222222,0.8,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997106481481483,0.004279333333333333,0.020755555555555555,ArticularyWordRecognition,1,5,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.7953180942016829,0.11211735046437232,1.279242574518521,0.790625,1.3,0.0
0.6666666666666666,0.7071067811865476,0.75,0.9965277777777778,0.011981851851851853,0.024355555555555557,ArticularyWordRecognition,1,10,24.0,11,253,none,0.53,9,144,2.0,128,2.0,rf,,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.997974537037037,0.009825851851851851,0.016422222222222223,ArticularyWordRecognition,1,10,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,128,2.0,rf,2.3818949638306535,0.2014726248194656,0.4768061600162512,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9978298611111112,0.0056755925925925915,0.017233333333333333,ArticularyWordRecognition,1,10,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.340307816425158,0.16345748783400116,1.408377924168014,0.8784722222222222,0.8,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.004380148148148149,0.024199999999999996,ArticularyWordRecognition,1,10,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.7501016651112238,0.10422937194000959,1.2812672826696,0.790625,1.3,0.0
0.6666666666666666,0.7071067811865476,0.75,0.9976851851851851,0.011706222222222222,0.024088888888888892,ArticularyWordRecognition,1,20,24.0,11,253,none,0.53,9,144,2.0,128,2.0,rf,,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.998119212962963,0.009757148148148148,0.016855555555555558,ArticularyWordRecognition,1,20,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,128,2.0,rf,2.5145109941110526,0.20404787012152154,0.4889262256180319,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9959490740740741,0.00587374074074074,0.0187,ArticularyWordRecognition,1,20,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.1802634682552355,0.15878420278836114,1.332076522698565,0.8784722222222222,0.8,0.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9991319444444444,0.0046753703703703705,0.022588888888888888,ArticularyWordRecognition,1,20,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,128,2.0,rf,1.7564836823053085,0.10479543581856299,1.3049718663762842,0.790625,1.3,0.0
0.6666666666666666,0.7071067811865476,0.75,0.9958043981481481,0.011912555555555558,0.02267777777777778,ArticularyWordRecognition,2,5,24.0,11,253,none,0.53,9,144,2.0,128,2.0,rf,,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9985532407407407,0.009607407407407407,0.0168,ArticularyWordRecognition,2,5,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,128,2.0,rf,2.441100940338238,0.20658954572500732,0.4655367996096465,,,
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9985532407407407,0.005335481481481481,0.017377777777777784,ArticularyWordRecognition,2,5,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,128,2.0,rf,3.148028532798472,0.1469083418519187,1.5630817565947674,0.98828125,0.8,0.0
