f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.7568208778173191,0.7801129677816997,0.8002572646085497,0.9344334134215816,0.13603492063492065,0.1497246517654681,ItalyPowerDemand,0,10,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,1.5260493503241008,0.11594867059341685,1.4102226463949192,0.453125,0.0
0.2980132450331126,0.41844784527012,0.5867503059975521,0.9245659368058389,0.23773736097613649,0.28447359896339486,ItalyPowerDemand,0,20,8.2,4,29,none,0.645,1,24,1.5999999999999999,,,,,
0.38819875776397517,0.4907457658320445,0.6160184051860919,0.912728364839748,0.2227932836626714,0.27890508584386137,ItalyPowerDemand,0,20,8.2,4,29,SMOTE-raw,0.645,1,24,1.5999999999999999,2.6812741906186695,0.24379068445951724,0.527706811436563,,
0.3894080996884735,0.49170707089793736,0.6179563896822159,0.9047592063707935,0.2209765360112299,0.2703628117913832,ItalyPowerDemand,0,20,8.2,4,29,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,3.137077482964397,0.26626202271673705,0.4870150350949349,0.453125,0.0
0.6952264381884945,0.7294851826458404,0.7574232739471418,0.9316624355894042,0.151319997840406,0.17937479753806285,ItalyPowerDemand,0,20,8.2,4,29,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,3.3528416145093143,0.23878345589230843,0.8709718582253498,0.453125,0.0
0.6384615384615384,0.6844327961268226,0.7252481980144159,0.9253989301418921,0.16606185077205488,0.20272108843537415,ItalyPowerDemand,0,20,8.2,4,29,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,3.4118559883087496,0.21910027288523048,1.330544639095064,0.453125,0.0
0.7511520737327189,0.7744435146952268,0.7896380162292035,0.9406761412575365,0.13397802613108736,0.1690087463556852,ItalyPowerDemand,0,20,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,1.9371174947866852,0.13618188641369744,1.063525837359609,0.453125,0.0
0.6243386243386243,0.6736454166641369,0.7232365474409538,0.9359785121719026,0.17831878846776805,0.21892128279883383,ItalyPowerDemand,1,5,4.7,7,26,none,0.645,1,24,2.1999999999999997,,,,,
0.6683544303797468,0.7082758314593539,0.7447130422956616,0.9272311377064538,0.16865935644098906,0.1944574020084224,ItalyPowerDemand,1,5,4.7,7,26,SMOTE-raw,0.645,1,24,2.1999999999999997,2.9299560412599153,0.24533064443125696,0.2535316208989039,,
0.7019704433497537,0.7351750422912385,0.7642118863049095,0.919681309216193,0.16093496382680056,0.17421768707482993,ItalyPowerDemand,1,5,4.7,7,26,guide=gpf | walk=plain,0.645,1,24,2.1999999999999997,2.6163234769753103,0.19249923252480305,0.9499554230834297,0.40625,0.0
0.6881987577639752,0.7240610972500084,0.7554456231016818,0.9216532934403191,0.1629089407191448,0.17941367022999674,ItalyPowerDemand,1,5,4.7,7,26,guide=gpf | walk=aligned,0.645,1,24,2.1999999999999997,2.727755305969227,0.21271446330504862,0.8751193042159217,0.40625,0.0
0.731995277449823,0.7590665696829291,0.7788884355591822,0.9273746921135742,0.14436142965122556,0.14020084224165857,ItalyPowerDemand,1,5,4.7,7,26,guide=sig | walk=aligned,0.645,1,24,2.1999999999999997,1.904291962211376,0.14803381108453872,1.765652087374419,0.8125,0.0
0.7199046483909416,0.749208143862966,0.7710911646040165,0.9136652462335857,0.15651104632329121,0.1506252024619372,ItalyPowerDemand,1,5,4.7,7,26,guide=dtw | walk=aligned,0.645,1,24,2.1999999999999997,2.4523497928386426,0.1864023044016434,1.0491562506158407,0.8125,0.0
0.5207439198855508,0.5933174767689037,0.6735119452377714,0.9385870468591806,0.21644355901090595,0.2723291221250405,ItalyPowerDemand,1,10,8.2,4,29,none,0.645,1,24,1.5999999999999999,,,,,
0.5869565217391305,0.6444692989387328,0.7037433700530396,0.9289500128443418,0.20229503293380846,0.24663103336572728,ItalyPowerDemand,1,10,8.2,4,29,SMOTE-raw,0.645,1,24,1.5999999999999999,2.9707750559823314,0.2348006978102387,0.45896755623314,,
