f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997106481481481,0.005168037037037037,0.012744444444444447,ArticularyWordRecognition,1,10,24.0,11,253,guide=sig | walk=plain,0.53,9,144,2.0,1.1566578507209968,0.08861250272740229,1.2608920603240081,0.8784722222222222,0.6
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9988425925925926,0.004096518518518519,0.017688888888888886,ArticularyWordRecognition,1,10,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,1.0541818863611656,0.08652368040086467,1.198262367494203,0.8784722222222222,1.2
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997106481481481,0.004508296296296296,0.018600000000000002,ArticularyWordRecognition,1,10,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,2.0,1.2663281744109618,0.07722873123376939,1.5327281150197312,0.98828125,8.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9981192129629629,0.004397777777777777,0.01991111111111111,ArticularyWordRecognition,1,10,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,2.0,1.299280360140969,0.09630308741291094,1.2974184197537548,0.98828125,8.4
0.6666666666666666,0.7071067811865476,0.75,0.9929108796296297,0.011063259259259259,0.02084444444444444,ArticularyWordRecognition,1,20,24.0,11,253,none,0.53,9,144,2.0,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.997974537037037,0.010028629629629627,0.01618888888888889,ArticularyWordRecognition,1,20,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,1.8172167790237044,0.20784633428032429,0.46185041048537573,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9985532407407407,0.005967407407407407,0.015511111111111111,ArticularyWordRecognition,1,20,24.0,11,253,guide=gpf | walk=plain,0.53,9,144,2.0,2.1566089722602637,0.12688435813846954,1.5560468652882207,0.8784722222222222,0.3
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9949363425925926,0.00508462962962963,0.014522222222222225,ArticularyWordRecognition,1,20,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,1.708565406237316,0.12721994753606447,1.0544081803449699,0.8784722222222222,0.9
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9998553240740741,0.004724814814814815,0.018,ArticularyWordRecognition,1,20,24.0,11,253,guide=sig | walk=plain,0.53,9,144,2.0,1.1798626901645886,0.09768416598626584,1.3083723390792077,0.8784722222222222,0.6
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9986979166666666,0.004131111111111112,0.017244444444444448,ArticularyWordRecognition,1,20,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,1.05167436076038,0.08935000684925853,1.0982058579229605,0.8784722222222222,1.2
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9986979166666667,0.004731296296296296,0.019077777777777777,ArticularyWordRecognition,1,20,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,2.0,1.2686301154507813,0.07932623583819909,1.4364889736668083,0.98828125,8.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9986979166666666,0.004229037037037036,0.02033333333333333,ArticularyWordRecognition,1,20,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,2.0,1.2414490352745098,0.09196681159923248,1.309898955393246,0.98828125,8.4
0.6666666666666666,0.7071067811865476,0.75,0.994068287037037,0.011741703703703704,0.02157777777777778,ArticularyWordRecognition,2,5,24.0,11,253,none,0.53,9,144,2.0,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9971064814814814,0.010088740740740742,0.015444444444444448,ArticularyWordRecognition,2,5,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,1.757856016758879,0.20859130086072453,0.44373104210718556,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.997974537037037,0.006145370370370371,0.014166666666666666,ArticularyWordRecognition,2,5,24.0,11,253,guide=gpf | walk=plain,0.53,9,144,2.0,2.4352077996868005,0.1414846389329788,1.6429772518132162,0.8784722222222222,0.3
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9921875,0.005285740740740741,0.014966666666666666,ArticularyWordRecognition,2,5,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,1.7933332831202122,0.13102930984624672,1.109965837335279,0.8784722222222222,0.8
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9991319444444444,0.004264111111111112,0.012033333333333333,ArticularyWordRecognition,2,5,24.0,11,253,guide=sig | walk=plain,0.53,9,144,2.0,1.1990426029861645,0.08347265697724537,1.5147964438753605,0.8784722222222222,0.7
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9994212962962963,0.003640555555555555,0.015455555555555557,ArticularyWordRecognition,2,5,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,1.0020189542111257,0.07663992709184075,1.2753462401267737,0.8784722222222222,1.3
