f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.8947368421052632,0.8997354108424374,0.9047619047619048,0.9942257742257743,0.08988832116788321,0.17534063260340635,ItalyPowerDemand,4,20,19.6,14,260,none (raw-flat RF),0.645,0.8780050035607303,,,,,,,,
0.69377990430622,0.7287904576320489,0.7655677655677655,0.9860606060606061,0.15311551094890513,0.2414537712895377,ItalyPowerDemand,4,20,19.6,14,260,none,0.645,0.8780050035607303,60.0,1.0,24.0,,,,,
0.816414686825054,0.8305360978248988,0.8443356643356643,0.9877988677988677,0.10531763990267638,0.1743065693430657,ItalyPowerDemand,4,20,19.6,14,260,SMOTE-raw,0.645,0.8780050035607303,60.0,1.0,24.0,1.0222033378187216,0.09243793113337362,0.6153845632905556,,
0.7373271889400922,0.7641658091994066,0.7912221112221112,0.9853546453546453,0.1386978102189781,0.21855231143552314,ItalyPowerDemand,4,20,19.6,14,260,KNNOR-raw (M=1),0.645,0.8780050035607303,60.0,1.0,24.0,2.2804322301027806,0.2632953477993275,0.213281131275209,1.0,
0.7982456140350878,0.8150106896491752,0.8315151515151515,0.9884249084249084,0.1071778588807786,0.18754257907542576,ItalyPowerDemand,4,20,19.6,14,260,chain-mean-GPF (PSSTO-style),0.645,0.8780050035607303,60.0,1.0,24.0,1.1106029123213705,0.12643245517458634,0.42452367396788654,,
0.8061002178649237,0.8217003560857663,0.837009657009657,0.986033966033966,0.11420150040551501,0.18448905109489055,ItalyPowerDemand,4,20,19.6,14,260,KNNOR-GPF (M=1),0.645,0.8780050035607303,60.0,1.0,24.0,2.0462597574742443,0.3029635300922787,0.1189689436253545,1.0,1.0
0.8172043010752689,0.8312094145936335,0.8443489843489843,0.9838228438228438,0.10847885239253853,0.1695316301703163,ItalyPowerDemand,4,20,19.6,14,260,KNNOR-GPF (M=3/2),0.645,0.8780050035607303,60.0,1.0,24.0,1.836506342867649,0.24939653609015155,0.1782745527728052,0.9961685823754789,1.5
0.8392484342379958,0.850221808046067,0.8590409590409591,0.9808524808524809,0.09941717356042175,0.1487530413625304,ItalyPowerDemand,4,20,19.6,14,260,KNNOR-GPF (M calibrated),0.645,0.8780050035607303,60.0,1.0,24.0,1.4322443915179601,0.16962351918963892,0.31533296331704613,0.9885931558935361,2.1999999999999997
0.8565573770491803,0.8653695562385292,0.8718747918747918,0.983842823842824,0.09072439172749391,0.14431265206812652,ItalyPowerDemand,4,20,19.6,14,260,hybrid GPF-nbrs/raw-walk (M calibrated),0.645,0.8780050035607303,60.0,1.0,24.0,1.1902934052700243,0.11254000028994604,0.5574189901769483,0.6770833333333334,2.1999999999999997
0.8061002178649237,0.8217003560857663,0.837009657009657,0.9827838827838827,0.1235242497972425,0.19611922141119223,ItalyPowerDemand,4,20,19.6,14,260,hybrid GPF-nbrs/raw-walk (M=1),0.645,0.8780050035607303,60.0,1.0,24.0,2.1712449805278506,0.2765378844643436,0.1598608440281466,0.8125,1.0
0.7575757575757576,0.7808688094430303,0.8048780487804879,0.94765478424015,0.11934884696016772,0.14930817610062894,ArrowHead,0,5,5.0,13,52,none (raw-flat RF),0.826,0.8364140587989581,,,,,,,,
0.7887323943661971,0.8135807864373628,0.826078799249531,0.9309568480300188,0.114729035639413,0.10449685534591194,ArrowHead,0,5,5.0,13,52,none,0.826,0.8364140587989581,60.0,1.0,251.0,,,,,
0.8108108108108109,0.8354257657813363,0.8427767354596623,0.9378986866791745,0.10288815513626834,0.08040880503144651,ArrowHead,0,5,5.0,13,52,SMOTE-raw,0.826,0.8364140587989581,60.0,1.0,251.0,1.2293601617342453,0.10357862546603647,0.4263130280510547,,
