f1,gmean,bacc,auc,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,energy_syn,disp_ratio,accept,M
0.8888888888888888,0.8944271909999159,0.9,1.0,BasicMotions,0,20,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.7050516551373969,0.8387503490993282,0.22336234132512836,,
0.8888888888888888,0.8944271909999159,0.9,1.0,BasicMotions,0,20,7.5,4,26,KNNOR-GPF (M=1),0.04,0.7050516551373969,0.7647043626657797,0.32153454987946084,1.0,1.0
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,0,20,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.7050516551373969,0.6850191421259293,0.7562598548908811,0.9629629629629629,1.5
0.8888888888888888,0.8944271909999159,0.9,1.0,BasicMotions,0,20,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.7050516551373969,0.7442653809739843,0.8323854933255183,0.9285714285714286,1.5999999999999999
0.46153846153846156,0.5477225575051661,0.65,0.8733333333333333,BasicMotions,1,5,5.0,6,24,none (raw-flat RF),0.04,0.24944176027516862,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,none,0.04,0.24944176027516862,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,SMOTE-raw,0.04,0.24944176027516862,0.5042592274968642,0.5054501388136776,,
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,KNNOR-raw (M=1),0.04,0.24944176027516862,1.167047406754961,0.2306219912422859,1.0,
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,chain-mean-GPF (PSSTO-style),0.04,0.24944176027516862,0.3357428659110009,0.2598043534707417,,
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,KNNOR-GPF (M=1),0.04,0.24944176027516862,0.3724210184795329,0.29749077117820777,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,KNNOR-GPF (M=3/2),0.04,0.24944176027516862,0.34698939324954226,0.6709858668959118,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,1,5,5.0,6,24,KNNOR-GPF (M calibrated),0.04,0.24944176027516862,0.34555373883058627,0.7645712427532484,1.0,1.5999999999999999
0.18181818181818182,0.31622776601683794,0.55,0.87,BasicMotions,1,10,7.5,4,26,none (raw-flat RF),0.04,0.39778571770962623,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,none,0.04,0.39778571770962623,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,SMOTE-raw,0.04,0.39778571770962623,0.6764417957158066,0.639979784031362,,
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,KNNOR-raw (M=1),0.04,0.39778571770962623,1.220890840770683,0.2328959350383351,0.9629629629629629,
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.39778571770962623,0.47061189809548876,0.24340669101134846,,
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,KNNOR-GPF (M=1),0.04,0.39778571770962623,0.46973481035025655,0.3017278031156065,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.39778571770962623,0.4353992191979543,0.7599837574888646,0.9629629629629629,1.5
1.0,1.0,1.0,1.0,BasicMotions,1,10,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.39778571770962623,0.4485651303148517,0.8006924029768258,0.9285714285714286,1.5999999999999999
0.0,0.0,0.5,0.8600000000000001,BasicMotions,1,20,7.5,4,26,none (raw-flat RF),0.04,0.3382595857760182,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,none,0.04,0.3382595857760182,,,,
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,SMOTE-raw,0.04,0.3382595857760182,0.5829343073045319,0.5616200991682926,,
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,KNNOR-raw (M=1),0.04,0.3382595857760182,1.3293866449871365,0.10725964195733309,0.8125,
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.3382595857760182,0.4086962058777601,0.21964269739096864,,
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,KNNOR-GPF (M=1),0.04,0.3382595857760182,0.38899026334367504,0.28540954199882235,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.3382595857760182,0.3813622971127866,0.42242743132033594,0.8666666666666667,1.5
1.0,1.0,1.0,1.0,BasicMotions,1,20,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.3382595857760182,0.38334196957873345,0.4424905192429836,0.8387096774193549,1.5999999999999999
0.46153846153846156,0.5477225575051661,0.65,0.9316666666666666,BasicMotions,2,5,5.0,6,24,none (raw-flat RF),0.04,0.3221106200890833,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,5,5.0,6,24,none,0.04,0.3221106200890833,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,5,5.0,6,24,SMOTE-raw,0.04,0.3221106200890833,0.48828029852137944,0.5483020656688246,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,5,5.0,6,24,KNNOR-raw (M=1),0.04,0.3221106200890833,0.9870766142713083,0.22975649029406192,0.19047619047619047,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,5,5.0,6,24,chain-mean-GPF (PSSTO-style),0.04,0.3221106200890833,0.44327629615085473,0.2404661963003242,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,5,5.0,6,24,KNNOR-GPF (M=1),0.04,0.3221106200890833,0.34478838198900386,0.4210548449029149,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,2,5,5.0,6,24,KNNOR-GPF (M=3/2),0.04,0.3221106200890833,0.2968511413418018,0.8291519977529453,0.8888888888888888,1.5
1.0,1.0,1.0,1.0,BasicMotions,2,5,5.0,6,24,KNNOR-GPF (M calibrated),0.04,0.3221106200890833,0.295157870395087,0.894221319607903,0.8571428571428571,1.5999999999999999
0.46153846153846156,0.5477225575051661,0.65,0.9183333333333333,BasicMotions,2,10,7.5,4,26,none (raw-flat RF),0.04,0.3410389672319798,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,10,7.5,4,26,none,0.04,0.3410389672319798,,,,
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,SMOTE-raw,0.04,0.3410389672319798,0.47651651379528426,0.49509146098946005,,
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,KNNOR-raw (M=1),0.04,0.3410389672319798,0.8512214154824611,0.24054599022465772,0.8387096774193549,
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.3410389672319798,0.44350823795847893,0.19262521057065668,,
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,KNNOR-GPF (M=1),0.04,0.3410389672319798,0.4411162809514342,0.2596464272219799,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.3410389672319798,0.4419649851066034,0.7046956981639179,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,2,10,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.3410389672319798,0.45103336674925876,0.8275234637402287,1.0,1.5999999999999999
0.46153846153846156,0.5477225575051661,0.65,0.9283333333333335,BasicMotions,2,20,7.5,4,26,none (raw-flat RF),0.04,0.32178200006415003,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,2,20,7.5,4,26,none,0.04,0.32178200006415003,,,,
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,SMOTE-raw,0.04,0.32178200006415003,0.44809037438901544,0.4860209049787577,,
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,KNNOR-raw (M=1),0.04,0.32178200006415003,0.6437725390224416,0.38952951542413095,1.0,
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.32178200006415003,0.40980219695968567,0.23485864840577036,,
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,KNNOR-GPF (M=1),0.04,0.32178200006415003,0.35132999666506004,0.38704201123137943,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.32178200006415003,0.33706825214861214,0.9195350805286784,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,2,20,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.32178200006415003,0.34247194804765035,1.0208026384085165,1.0,1.5999999999999999
0.46153846153846156,0.5477225575051661,0.65,0.8200000000000001,BasicMotions,3,5,5.0,6,24,none (raw-flat RF),0.04,0.3290180622647778,,,,
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,none,0.04,0.3290180622647778,,,,
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,SMOTE-raw,0.04,0.3290180622647778,0.5061255207350879,0.5542218101203763,,
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,KNNOR-raw (M=1),0.04,0.3290180622647778,1.0473838458764417,0.22531699401361538,0.25263157894736843,
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,chain-mean-GPF (PSSTO-style),0.04,0.3290180622647778,0.4583690017081148,0.3003941964575151,,
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,KNNOR-GPF (M=1),0.04,0.3290180622647778,0.6171315948298837,0.4261004785042682,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,KNNOR-GPF (M=3/2),0.04,0.3290180622647778,0.6972345450253488,0.7785065944957396,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,3,5,5.0,6,24,KNNOR-GPF (M calibrated),0.04,0.3290180622647778,0.7124626284230478,0.8289939043906501,1.0,1.5999999999999999
0.0,0.0,0.5,0.7366666666666666,BasicMotions,3,10,7.5,4,26,none (raw-flat RF),0.04,0.442824738345341,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,3,10,7.5,4,26,none,0.04,0.442824738345341,,,,
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,SMOTE-raw,0.04,0.442824738345341,0.7659577419615928,0.660327933029884,,
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,KNNOR-raw (M=1),0.04,0.442824738345341,1.476229386574666,0.11689931155375195,0.1092436974789916,
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.442824738345341,0.5372170334034505,0.32657955341949874,,
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,KNNOR-GPF (M=1),0.04,0.442824738345341,0.5402234218436794,0.3301380235825006,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.442824738345341,0.5084756560993839,0.8434949089867939,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,3,10,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.442824738345341,0.5101554208926313,0.9484308494880526,1.0,1.5999999999999999
0.3333333333333333,0.4472135954999579,0.6,0.73,BasicMotions,3,20,7.5,4,26,none (raw-flat RF),0.04,0.45858102659466815,,,,
0.9473684210526315,0.9486832980505138,0.95,1.0,BasicMotions,3,20,7.5,4,26,none,0.04,0.45858102659466815,,,,
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,SMOTE-raw,0.04,0.45858102659466815,0.8764122558258813,0.6403528066680964,,
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,KNNOR-raw (M=1),0.04,0.45858102659466815,1.3234408111366218,0.19787153025664228,0.2826086956521739,
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.45858102659466815,0.5377558226310264,0.3214070558832632,,
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,KNNOR-GPF (M=1),0.04,0.45858102659466815,0.619574788579526,0.2926578800633836,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.45858102659466815,0.6517770281695932,0.7139936474270242,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,3,20,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.45858102659466815,0.6858652171749291,1.0694273180825762,1.0,1.7999999999999998
0.18181818181818182,0.31622776601683794,0.55,0.9183333333333333,BasicMotions,4,5,5.0,6,24,none (raw-flat RF),0.04,0.24969627117271953,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,none,0.04,0.24969627117271953,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,SMOTE-raw,0.04,0.24969627117271953,0.5341475257197299,0.8315398128810016,,
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,KNNOR-raw (M=1),0.04,0.24969627117271953,0.2513047377864617,0.842348232693463,0.045283018867924525,
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,chain-mean-GPF (PSSTO-style),0.04,0.24969627117271953,0.3819690051514222,0.19978192918971227,,
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,KNNOR-GPF (M=1),0.04,0.24969627117271953,0.35747815677183414,0.5031724654012741,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,KNNOR-GPF (M=3/2),0.04,0.24969627117271953,0.3857954064544642,0.932135615394889,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,4,5,5.0,6,24,KNNOR-GPF (M calibrated),0.04,0.24969627117271953,0.4002845150634897,0.9571944801890083,0.96,1.5999999999999999
0.0,0.0,0.5,0.8550000000000001,BasicMotions,4,10,7.5,4,26,none (raw-flat RF),0.04,0.28332149267797746,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,none,0.04,0.28332149267797746,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,SMOTE-raw,0.04,0.28332149267797746,0.5695450206533978,0.6373591692364506,,
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,KNNOR-raw (M=1),0.04,0.28332149267797746,1.26541636168185,0.06732302654392412,0.0456140350877193,
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,chain-mean-GPF (PSSTO-style),0.04,0.28332149267797746,0.34844319983334526,0.13638667729049742,,
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,KNNOR-GPF (M=1),0.04,0.28332149267797746,0.37410531151898585,0.3385743936293286,1.0,1.0
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,KNNOR-GPF (M=3/2),0.04,0.28332149267797746,0.4090095167126182,0.8987743944976508,1.0,1.5
1.0,1.0,1.0,1.0,BasicMotions,4,10,7.5,4,26,KNNOR-GPF (M calibrated),0.04,0.28332149267797746,0.4227295800444075,1.0564793596258077,1.0,1.5999999999999999
0.0,0.0,0.5,0.9650000000000001,BasicMotions,4,20,7.5,4,26,none (raw-flat RF),0.04,0.347981923517223,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,20,7.5,4,26,none,0.04,0.347981923517223,,,,
1.0,1.0,1.0,1.0,BasicMotions,4,20,7.5,4,26,SMOTE-raw,0.04,0.347981923517223,0.3507499867848509,0.674104506333228,,
1.0,1.0,1.0,1.0,BasicMotions,4,20,7.5,4,26,KNNOR-raw (M=1),0.04,0.347981923517223,0.7580284649866627,0.22790870811463637,0.13333333333333333,
