f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.49056603773584906,0.6389221583320229,0.6964030830716529,0.9232562565420117,0.05483873873873875,0.049333333333333326,JapaneseVowels,2,5,8.0,30,210,KNNOR-official-GPF (randmx=1),0.85,1.1441592751073664,64.0,12.0,29.0,3.685190643852934,0.18666146683855434,0.3869519814149023,0.2539298669891173,1.0
0.5555555555555556,0.6873515722266305,0.7301360738414693,0.9265867351793701,0.056095225225225226,0.06229729729729729,JapaneseVowels,2,5,8.0,30,210,KNNOR-official-GPF (randmx=M*),0.85,1.1441592751073664,64.0,12.0,29.0,3.017220104227988,0.14819168154718387,0.7947792183398414,0.25301204819277107,2.0
0.5,0.7356971909943634,0.7563992768103531,0.9079360548101627,0.07759654654654655,0.13512612612612615,JapaneseVowels,2,5,8.0,30,210,KNNOR-official-raw (randmx=1),0.85,1.1441592751073664,64.0,12.0,29.0,5.01962182809331,0.2750122078454908,0.29622636581553313,1.0,1.0
0.5538461538461539,0.7438011024000216,0.7667237605861643,0.9103149681225616,0.06136792792792793,0.0665945945945946,JapaneseVowels,2,5,8.0,30,210,hybrid GPF-nbrs/raw-walk (M raw-calibrated),0.85,1.1441592751073664,64.0,12.0,29.0,5.727712455772846,0.16383735074818628,1.5433389377348135,0.14266304347826086,1.6
0.76,0.7828813612588127,0.8064516129032258,0.99576553430393,0.02509396396396396,0.04746846846846847,JapaneseVowels,2,10,10.0,24,216,none (raw-flat RF),0.85,1.3725198529596447,,,,,,,,
0.46808510638297873,0.5912741330298001,0.6700447235702731,0.909363402797602,0.05004321321321322,0.03179279279279279,JapaneseVowels,2,10,10.0,24,216,none,0.85,1.3725198529596447,64.0,12.0,29.0,,,,,
0.5681818181818182,0.854591356676664,0.8560281663336188,0.9149776382148634,0.08170324324324324,0.13616216216216215,JapaneseVowels,2,10,10.0,24,216,SMOTE-raw,0.85,1.3725198529596447,64.0,12.0,29.0,1.970662830061034,0.09170555288805338,0.46617297861801543,,
0.40816326530612246,0.5612202086183407,0.6494909125511467,0.9255875915881625,0.05269996996996997,0.04564864864864865,JapaneseVowels,2,10,10.0,24,216,chain-mean-GPF (PSSTO-style),0.85,1.3725198529596447,64.0,12.0,29.0,1.7211718686052642,0.09384531258857765,0.4886396881090882,,
0.4,0.5603718026780561,0.6480159862974593,0.919925777904653,0.05223960960960961,0.05083783783783784,JapaneseVowels,2,10,10.0,24,216,KNNOR-GPF (M=1),0.85,1.3725198529596447,64.0,12.0,29.0,3.9393724127448344,0.2598161612572562,0.2753314413932805,0.15450643776824036,1.0
0.5423728813559322,0.7055912258658273,0.7403654010847844,0.9142163859548958,0.05769567567567568,0.055981981981982,JapaneseVowels,2,10,10.0,24,216,KNNOR-GPF (M calibrated),0.85,1.3725198529596447,64.0,12.0,29.0,3.2314961567451235,0.14339582602249812,0.671820821574281,0.17748562037797863,2.0
